                      | tire  | hdng  | car   | delta
time: | x:    | y:    | angle:| theta:| vlcty:| dot:
2.400 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
2.500 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
2.600 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
2.700 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
2.800 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
2.900 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.100 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.200 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.300 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.400 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.500 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.600 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.700 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000 , 0.000
3.800 , 0.000 , 0.000 , 0.000 , 0.000 , 0.497 , 0.000
3.900 , 0.000 , 0.000 , 0.000 , 0.000 , 1.202 , 0.000
4.000 , 0.000 , 0.000 , 0.000 , 0.000 , 1.365 , 0.000
4.100 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
4.200 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
4.300 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
4.400 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
4.500 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
4.600 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
4.700 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
4.800 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
4.900 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
5.000 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
5.100 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
5.200 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
5.300 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
5.400 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
5.500 , 0.000 , 0.000 , 0.000 , 0.000 , 1.745 , 0.000
5.600 , 0.000 , 0.000 , 0.000 , 0.000 , 1.799 , 0.000
5.700 , 0.000 , 0.000 , 0.000 , 0.000 , 1.799 , 0.000
5.800 , 0.000 , 0.000 , 0.000 , 0.000 , 2.070 , 0.000
5.900 , 0.000 , 0.000 , 0.000 , 0.000 , 2.287 , 0.000
6.000 , 0.000 , 0.000 , 0.000 , 0.000 , 2.287 , 0.000
6.100 , 0.000 , 0.000 , 0.000 , 0.000 , 2.287 , 0.000
6.200 , 0.000 , 0.000 , 0.000 , 0.000 , 2.450 , 0.000
6.300 , 0.000 , 0.000 , 0.000 , 0.000 , 2.504 , 0.000
6.400 , 0.000 , 0.000 , 0.000 , 0.000 , 2.233 , 0.000
6.500 , 0.000 , 0.000 , 0.000 , 0.000 , 2.124 , 0.000
6.600 , 0.000 , 0.000 , 0.000 , 0.000 , 2.124 , 0.000
6.700 , 0.000 , 0.000 , 0.000 , 0.000 , 1.962 , 0.000
6.800 , 0.000 , 0.000 , 0.000 , 0.000 , 1.962 , 0.000
6.900 , 0.000 , 0.000 , 0.000 , 0.000 , 1.962 , 0.000
7.000 , 0.000 , 0.000 , 0.000 , 0.000 , 1.962 , 0.737
7.100 , 0.000 , 0.000 , 0.074 , 0.000 , 1.962 , 0.163
7.200 , 0.000 , 0.000 , 0.090 , 0.000 , 1.962 , 0.461
7.300 , 0.000 , 0.000 , 0.136 , 0.000 , 1.962 , 0.298
7.400 , 0.000 , 0.000 , 0.166 , 0.000 , 1.962 , 0.000
7.500 , 0.000 , 0.000 , 0.166 , 0.000 , 1.962 , 0.000
7.600 , 0.000 , 0.000 , 0.166 , 0.000 , 1.962 , 0.000
7.700 , 0.000 , 0.000 , 0.166 , 0.000 , 1.962 , 0.000
7.800 , 0.000 , 0.000 , 0.166 , 0.000 , 1.962 , 0.000
7.900 , 0.000 , 0.000 , 0.166 , 0.000 , 1.962 , 0.000
8.000 , 0.000 , 0.000 , 0.166 , 0.000 , 1.962 , 0.000
8.100 , 0.000 , 0.000 , 0.166 , 0.000 , 1.962 , 0.027
8.200 , 0.000 , 0.000 , 0.169 , 0.000 , 1.962 , 0.000
8.300 , 0.000 , 0.000 , 0.169 , 0.000 , 1.799 , 0.000
8.400 , 0.000 , 0.000 , 0.169 , 0.000 , 0.876 , 0.000
8.500 , 0.000 , 0.000 , 0.169 , 0.000 , 0.876 , 0.000
8.600 , 0.000 , 0.000 , 0.169 , 0.000 , 0.876 , 0.000
8.700 , 0.000 , 0.000 , 0.169 , 0.000 , 0.768 , 0.081
8.800 , 0.000 , 0.000 , 0.177 , 0.000 , 0.768 , 0.298
8.900 , 0.000 , 0.000 , 0.206 , 0.000 , 1.473 , 0.081
9.000 , 0.000 , 0.000 , 0.215 , 0.000 , 1.907 , 0.081
9.100 , 0.000 , 0.000 , 0.223 , 0.000 , 2.070 , 0.217
9.200 , 0.000 , 0.000 , 0.244 , 0.000 , 2.233 , 0.054
9.300 , 0.000 , 0.000 , 0.250 , 0.000 , 2.342 , 0.000
9.400 , 0.000 , 0.000 , 0.250 , 0.000 , 2.342 , 0.000
9.500 , 0.000 , 0.000 , 0.250 , 0.000 , 2.342 , 0.000
9.600 , 0.000 , 0.000 , 0.250 , 0.000 , 2.342 , 0.000
9.700 , 0.000 , 0.000 , 0.250 , 0.000 , 2.342 , 0.000
9.800 , 0.000 , 0.000 , 0.250 , 0.000 , 1.907 , 0.000
9.900 , 0.000 , 0.000 , 0.250 , 0.000 , 1.636 , 0.000
10.000 , 0.000 , 0.000 , 0.250 , 0.000 , 1.636 , 0.000
10.100 , 0.000 , 0.000 , 0.250 , 0.000 , 1.907 , 0.000
10.200 , 0.000 , 0.000 , 0.250 , 0.000 , 2.287 , 0.000
10.300 , 0.000 , 0.000 , 0.250 , 0.000 , 2.342 , 0.000
10.400 , 0.000 , 0.000 , 0.250 , 0.000 , 2.450 , 0.000
10.500 , 0.000 , 0.000 , 0.250 , 0.000 , 2.613 , 0.000
10.600 , 0.000 , 0.000 , 0.250 , 0.000 , 2.667 , 0.000
10.700 , 0.000 , 0.000 , 0.250 , 0.000 , 2.776 , 0.000
10.800 , 0.000 , 0.000 , 0.250 , 0.000 , 2.938 , 0.000
10.900 , 0.000 , 0.000 , 0.250 , 0.000 , 2.938 , 0.000
11.000 , 0.000 , 0.000 , 0.250 , 0.000 , 2.938 , 0.000
11.100 , 0.000 , 0.000 , 0.250 , 0.000 , 2.993 , 0.000
11.200 , 0.000 , 0.000 , 0.250 , 0.000 , 2.993 , 0.000
11.300 , 0.000 , 0.000 , 0.250 , 0.000 , 2.993 , 0.000
11.400 , 0.000 , 0.000 , 0.250 , 0.000 , 2.993 , 0.000
11.500 , 0.000 , 0.000 , 0.250 , 0.000 , 2.993 , 0.000
11.600 , 0.000 , 0.000 , 0.250 , 0.000 , 2.993 , -0.108
11.700 , 0.000 , 0.000 , 0.239 , 0.000 , 2.287 , -1.601
11.800 , 0.000 , 0.000 , 0.079 , 0.000 , 1.907 , -0.791
11.900 , 0.000 , 0.000 , -0.000 , 0.000 , 1.582 , 0.000
12.000 , 0.000 , 0.000 , -0.000 , 0.000 , 1.365 , 0.000
12.100 , 0.000 , 0.000 , -0.000 , 0.000 , 1.256 , 0.000
12.200 , 0.000 , 0.000 , -0.000 , 0.000 , 1.256 , 0.000
12.300 , 0.000 , 0.000 , -0.000 , 0.000 , 1.202 , -0.085
12.400 , 0.000 , 0.000 , -0.009 , 0.000 , 0.876 , -0.353
12.500 , 0.000 , 0.000 , -0.044 , 0.000 , 0.876 , -0.244
12.600 , 0.000 , 0.000 , -0.068 , 0.000 , 0.388 , -0.163
12.700 , 0.000 , 0.000 , -0.085 , 0.000 , 0.000 , 0.000
12.800 , 0.000 , 0.000 , -0.085 , 0.000 , 0.000 , 0.000
12.900 , 0.000 , 0.000 , -0.085 , 0.000 , 0.000 , -0.217
13.000 , 0.000 , 0.000 , -0.106 , 0.000 , 0.000 , -0.380
13.100 , 0.000 , 0.000 , -0.144 , 0.000 , 0.000 , -0.109
13.200 , 0.000 , 0.000 , -0.155 , 0.000 , 0.062 , -0.109
13.300 , 0.000 , 0.000 , -0.166 , 0.000 , 1.256 , 0.000
13.400 , 0.000 , 0.000 , -0.166 , 0.000 , 1.473 , 0.000
13.500 , 0.000 , 0.000 , -0.166 , 0.000 , 1.582 , 0.000
13.600 , 0.000 , 0.000 , -0.166 , 0.000 , 1.962 , -0.109
13.700 , 0.000 , 0.000 , -0.177 , 0.000 , 2.070 , 0.000
13.800 , 0.000 , 0.000 , -0.177 , 0.000 , 2.070 , -0.136
13.900 , 0.000 , 0.000 , -0.191 , 0.000 , 2.070 , -0.163
14.000 , 0.000 , 0.000 , -0.207 , 0.000 , 2.070 , -0.136
14.100 , 0.000 , 0.000 , -0.221 , 0.000 , 2.070 , -0.081
14.200 , 0.000 , 0.000 , -0.229 , 0.000 , 2.070 , -0.081
14.300 , 0.000 , 0.000 , -0.237 , 0.000 , 2.070 , -0.109
14.400 , 0.000 , 0.000 , -0.248 , 0.000 , 2.070 , -0.027
14.500 , 0.000 , 0.000 , -0.250 , 0.000 , 2.070 , 0.000
14.600 , 0.000 , 0.000 , -0.250 , 0.000 , 2.070 , 0.000
14.700 , 0.000 , 0.000 , -0.250 , 0.000 , 2.124 , 0.000
14.800 , 0.000 , 0.000 , -0.250 , 0.000 , 2.233 , 0.000
14.900 , 0.000 , 0.000 , -0.250 , 0.000 , 2.504 , 0.000
15.000 , 0.000 , 0.000 , -0.250 , 0.000 , 2.830 , 0.000
15.100 , 0.000 , 0.000 , -0.250 , 0.000 , 2.830 , 0.000
15.200 , 0.000 , 0.000 , -0.250 , 0.000 , 2.830 , 0.000
15.300 , 0.000 , 0.000 , -0.250 , 0.000 , 3.101 , 0.000
15.400 , 0.000 , 0.000 , -0.250 , 0.000 , 3.101 , 0.000
15.500 , 0.000 , 0.000 , -0.250 , 0.000 , 3.155 , 0.000
15.600 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
15.700 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
15.800 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
15.900 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.000 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.100 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.200 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.300 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.400 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.500 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.600 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.700 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.800 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
16.900 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
17.000 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
17.100 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
17.200 , 0.000 , 0.000 , -0.250 , 0.000 , 3.210 , 0.000
17.300 , 0.000 , 0.000 , -0.250 , 0.000 , 3.644 , 0.000
17.400 , 0.000 , 0.000 , -0.250 , 0.000 , 3.644 , 0.000
17.500 , 0.000 , 0.000 , -0.250 , 0.000 , 3.644 , 0.000
17.600 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
17.700 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
17.800 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
17.900 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.000 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.100 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.200 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.300 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.400 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.500 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.600 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.700 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.800 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.000
18.900 , 0.000 , 0.000 , -0.250 , 0.000 , 3.698 , 0.353
19.000 , 0.000 , 0.000 , -0.215 , 0.000 , 3.698 , 0.705
19.100 , 0.000 , 0.000 , -0.145 , 0.000 , 3.698 , 0.678
19.200 , 0.000 , 0.000 , -0.077 , 0.000 , 3.698 , 0.624
19.300 , 0.000 , 0.000 , -0.014 , 0.000 , 3.807 , 0.140
19.400 , 0.000 , 0.000 , -0.000 , 0.000 , 3.807 , 0.000
19.500 , 0.000 , 0.000 , -0.000 , 0.000 , 3.644 , 0.000
19.600 , 0.000 , 0.000 , -0.000 , 0.000 , 3.155 , 0.000
19.700 , 0.000 , 0.000 , -0.000 , 0.000 , 2.667 , 0.000
19.800 , 0.000 , 0.000 , -0.000 , 0.000 , 2.342 , 0.000
19.900 , 0.000 , 0.000 , -0.000 , 0.000 , 2.342 , 0.000
20.000 , 0.000 , 0.000 , -0.000 , 0.000 , 2.287 , 0.000
20.100 , 0.000 , 0.000 , -0.000 , 0.000 , 2.233 , 0.000
20.200 , 0.000 , 0.000 , -0.000 , 0.000 , 1.962 , 0.000
20.300 , 0.000 , 0.000 , -0.000 , 0.000 , 1.962 , 0.000
20.400 , 0.000 , 0.000 , -0.000 , 0.000 , 1.962 , 0.000
20.500 , 0.000 , 0.000 , -0.000 , 0.000 , 1.907 , 0.000
20.600 , 0.000 , 0.000 , -0.000 , 0.000 , 1.636 , 0.000
20.700 , 0.000 , 0.000 , -0.000 , 0.000 , 1.419 , 0.000
20.800 , 0.000 , 0.000 , -0.000 , 0.000 , 1.365 , 0.000
20.900 , 0.000 , 0.000 , -0.000 , 0.000 , 1.256 , 0.000
21.000 , 0.000 , 0.000 , -0.000 , 0.000 , 1.256 , 0.000
21.100 , 0.000 , 0.000 , -0.000 , 0.000 , 1.256 , 0.000
21.200 , 0.000 , 0.000 , -0.000 , 0.000 , 1.256 , 0.000
21.300 , 0.000 , 0.000 , -0.000 , 0.000 , 1.256 , 0.000
21.400 , 0.000 , 0.000 , -0.000 , 0.000 , 1.256 , 0.000
21.500 , 0.000 , 0.000 , -0.000 , 0.000 , 1.202 , 0.275
21.600 , 0.000 , 0.000 , 0.027 , 0.000 , 1.202 , 0.298
21.700 , 0.000 , 0.000 , 0.057 , 0.000 , 1.365 , 0.000
21.800 , 0.000 , 0.000 , 0.057 , 0.000 , 1.365 , 0.380
21.900 , 0.000 , 0.000 , 0.095 , 0.000 , 1.365 , 0.570
22.000 , 0.000 , 0.000 , 0.152 , 0.000 , 1.419 , 0.163
22.100 , 0.000 , 0.000 , 0.168 , 0.000 , 1.636 , 0.163
22.200 , 0.000 , 0.000 , 0.185 , 0.000 , 1.636 , 0.081
22.300 , 0.000 , 0.000 , 0.193 , 0.000 , 1.745 , 0.190
22.400 , 0.000 , 0.000 , 0.212 , 0.000 , 1.745 , 0.244
22.500 , 0.000 , 0.000 , 0.236 , 0.000 , 1.745 , 0.109
22.600 , 0.000 , 0.000 , 0.247 , 0.000 , 1.745 , 0.027
22.700 , 0.000 , 0.000 , 0.250 , 0.000 , 1.745 , 0.000
22.800 , 0.000 , 0.000 , 0.250 , 0.000 , 1.745 , 0.000
22.900 , 0.000 , 0.000 , 0.250 , 0.000 , 1.745 , 0.000
23.000 , 0.000 , 0.000 , 0.250 , 0.000 , 1.799 , 0.000
23.100 , 0.000 , 0.000 , 0.250 , 0.000 , 1.962 , 0.000
23.200 , 0.000 , 0.000 , 0.250 , 0.000 , 2.124 , 0.000
23.300 , 0.000 , 0.000 , 0.250 , 0.000 , 2.342 , 0.000
23.400 , 0.000 , 0.000 , 0.250 , 0.000 , 2.342 , 0.000
23.500 , 0.000 , 0.000 , 0.250 , 0.000 , 2.450 , 0.000
23.600 , 0.000 , 0.000 , 0.250 , 0.000 , 2.450 , 0.000
23.700 , 0.000 , 0.000 , 0.250 , 0.000 , 2.450 , 0.000
23.800 , 0.000 , 0.000 , 0.250 , 0.000 , 2.450 , 0.000
23.900 , 0.000 , 0.000 , 0.250 , 0.000 , 2.450 , 0.000
24.000 , 0.000 , 0.000 , 0.250 , 0.000 , 2.504 , 0.000
24.100 , 0.000 , 0.000 , 0.250 , 0.000 , 2.938 , 0.000
24.200 , 0.000 , 0.000 , 0.250 , 0.000 , 3.861 , 0.000
24.300 , 0.000 , 0.000 , 0.250 , 0.000 , 4.892 , 0.000
24.400 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
24.500 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
24.600 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
24.700 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
24.800 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
24.900 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
25.000 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
25.100 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
25.200 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
25.300 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
25.400 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
25.500 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , -1.221
25.600 , 0.000 , 0.000 , 0.128 , 0.000 , 4.729 , -1.085
25.700 , 0.000 , 0.000 , 0.019 , 0.000 , 4.566 , -0.194
25.800 , 0.000 , 0.000 , -0.000 , 0.000 , 4.403 , 0.000
25.900 , 0.000 , 0.000 , -0.000 , 0.000 , 4.349 , 0.000
26.000 , 0.000 , 0.000 , -0.000 , 0.000 , 4.078 , 0.000
26.100 , 0.000 , 0.000 , -0.000 , 0.000 , 3.861 , -0.303
26.200 , 0.000 , 0.000 , -0.031 , 0.000 , 3.807 , -0.543
26.300 , 0.000 , 0.000 , -0.085 , 0.000 , 3.698 , -0.353
26.400 , 0.000 , 0.000 , -0.120 , 0.000 , 3.644 , -0.461
26.500 , 0.000 , 0.000 , -0.166 , 0.000 , 3.481 , -0.407
26.600 , 0.000 , 0.000 , -0.207 , 0.000 , 3.481 , -0.136
26.700 , 0.000 , 0.000 , -0.221 , 0.000 , 3.210 , -0.081
26.800 , 0.000 , 0.000 , -0.229 , 0.000 , 3.210 , -0.027
26.900 , 0.000 , 0.000 , -0.231 , 0.000 , 3.210 , -0.054
27.000 , 0.000 , 0.000 , -0.237 , 0.000 , 3.155 , -0.027
27.100 , 0.000 , 0.000 , -0.240 , 0.000 , 2.938 , -0.081
27.200 , 0.000 , 0.000 , -0.248 , 0.000 , 2.830 , -0.027
27.300 , 0.000 , 0.000 , -0.250 , 0.000 , 2.613 , 0.000
27.400 , 0.000 , 0.000 , -0.250 , 0.000 , 2.450 , 0.000
27.500 , 0.000 , 0.000 , -0.250 , 0.000 , 2.287 , 0.000
27.600 , 0.000 , 0.000 , -0.250 , 0.000 , 1.582 , 0.000
27.700 , 0.000 , 0.000 , -0.250 , 0.000 , 1.093 , 0.000
27.800 , 0.000 , 0.000 , -0.250 , 0.000 , 0.876 , 0.000
27.900 , 0.000 , 0.000 , -0.250 , 0.000 , 0.551 , 0.000
28.000 , 0.000 , 0.000 , -0.250 , 0.000 , 0.334 , 0.000
28.100 , 0.000 , 0.000 , -0.250 , 0.000 , 0.000 , 0.000
28.200 , 0.000 , 0.000 , -0.250 , 0.000 , 0.000 , 0.000
28.300 , 0.000 , 0.000 , -0.250 , 0.000 , 0.000 , 0.000
28.400 , 0.000 , 0.000 , -0.250 , 0.000 , 0.876 , 0.000
28.500 , 0.000 , 0.000 , -0.250 , 0.000 , 2.938 , 0.000
28.600 , 0.000 , 0.000 , -0.250 , 0.000 , 3.372 , 1.139
28.700 , 0.000 , 0.000 , -0.136 , 0.000 , 3.644 , 1.361
28.800 , 0.000 , 0.000 , -0.000 , 0.000 , 3.969 , 0.000
28.900 , 0.000 , 0.000 , -0.000 , 0.000 , 4.024 , 0.000
29.000 , 0.000 , 0.000 , -0.000 , 0.000 , 4.403 , 0.000
29.100 , 0.000 , 0.000 , -0.000 , 0.000 , 4.783 , 0.330
29.200 , 0.000 , 0.000 , 0.033 , 0.000 , 4.946 , 0.624
29.300 , 0.000 , 0.000 , 0.095 , 0.000 , 5.000 , 0.326
29.400 , 0.000 , 0.000 , 0.128 , 0.000 , 5.000 , 0.380
29.500 , 0.000 , 0.000 , 0.166 , 0.000 , 5.000 , 0.271
29.600 , 0.000 , 0.000 , 0.193 , 0.000 , 5.000 , 0.217
29.700 , 0.000 , 0.000 , 0.214 , 0.000 , 5.000 , 0.298
29.800 , 0.000 , 0.000 , 0.244 , 0.000 , 5.000 , 0.054
29.900 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
30.000 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
30.100 , 0.000 , 0.000 , 0.250 , 0.000 , 4.946 , 0.000
30.200 , 0.000 , 0.000 , 0.250 , 0.000 , 4.783 , 0.000
30.300 , 0.000 , 0.000 , 0.250 , 0.000 , 4.403 , 0.000
30.400 , 0.000 , 0.000 , 0.250 , 0.000 , 4.186 , 0.000
30.500 , 0.000 , 0.000 , 0.250 , 0.000 , 4.078 , 0.000
30.600 , 0.000 , 0.000 , 0.250 , 0.000 , 4.024 , 0.000
30.700 , 0.000 , 0.000 , 0.250 , 0.000 , 3.807 , 0.000
30.800 , 0.000 , 0.000 , 0.250 , 0.000 , 3.372 , 0.000
30.900 , 0.000 , 0.000 , 0.250 , 0.000 , 2.667 , 0.000
31.000 , 0.000 , 0.000 , 0.250 , 0.000 , 2.070 , 0.000
31.100 , 0.000 , 0.000 , 0.250 , 0.000 , 1.419 , 0.000
31.200 , 0.000 , 0.000 , 0.250 , 0.000 , 0.931 , -0.027
31.300 , 0.000 , 0.000 , 0.247 , 0.000 , 0.605 , 0.027
31.400 , 0.000 , 0.000 , 0.250 , 0.000 , 0.551 , 0.000
31.500 , 0.000 , 0.000 , 0.250 , 0.000 , 0.497 , 0.000
31.600 , 0.000 , 0.000 , 0.250 , 0.000 , 0.334 , 0.000
31.700 , 0.000 , 0.000 , 0.250 , 0.000 , 0.714 , 0.000
31.800 , 0.000 , 0.000 , 0.250 , 0.000 , 2.287 , 0.000
31.900 , 0.000 , 0.000 , 0.250 , 0.000 , 3.372 , 0.000
32.000 , 0.000 , 0.000 , 0.250 , 0.000 , 3.861 , 0.000
32.100 , 0.000 , 0.000 , 0.250 , 0.000 , 4.783 , 0.000
32.200 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , 0.000
32.300 , 0.000 , 0.000 , 0.250 , 0.000 , 5.000 , -1.004
32.400 , 0.000 , 0.000 , 0.149 , 0.000 , 5.000 , -1.496
32.500 , 0.000 , 0.000 , -0.000 , 0.000 , 5.000 , 0.000
32.600 , 0.000 , 0.000 , -0.000 , 0.000 , 5.000 , 0.000
32.700 , 0.000 , 0.000 , -0.000 , 0.000 , 5.000 , -0.140
32.800 , 0.000 , 0.000 , -0.014 , 0.000 , 5.000 , -0.624
32.900 , 0.000 , 0.000 , -0.077 , 0.000 , 5.000 , -0.326
33.000 , 0.000 , 0.000 , -0.109 , 0.000 , 4.512 , -0.217
33.100 , 0.000 , 0.000 , -0.131 , 0.000 , 3.698 , -0.217
33.200 , 0.000 , 0.000 , -0.153 , 0.000 , 3.155 , 0.895
33.300 , 0.000 , 0.000 , -0.063 , 0.000 , 2.613 , 0.628
33.400 , 0.000 , 0.000 , -0.000 , 0.000 , 2.070 , 0.000
33.500 , 0.000 , 0.000 , -0.000 , 0.000 , 1.582 , 0.574
33.600 , 0.000 , 0.000 , 0.057 , 0.000 , 0.768 , 1.031
33.700 , 0.000 , 0.000 , 0.160 , 0.000 , 0.000 , 0.760
33.800 , 0.000 , 0.000 , 0.236 , 0.000 , 0.000 , 0.136
33.900 , 0.000 , 0.000 , 0.250 , 0.000 , 0.000 , -1.302
34.000 , 0.000 , 0.000 , 0.119 , 0.000 , 0.000 , -1.198
34.100 , 0.000 , 0.000 , -0.000 , 0.000 , 1.745 , -0.899
34.200 , 0.000 , 0.000 , -0.090 , 0.000 , 3.372 , -1.085
34.300 , 0.000 , 0.000 , -0.199 , 0.000 , 3.861 , -0.515
34.400 , 0.000 , 0.000 , -0.250 , 0.000 , 4.783 , 0.000
34.500 , 0.000 , 0.000 , -0.250 , 0.000 , 5.000 , 0.000
34.600 , 0.000 , 0.000 , -0.250 , 0.000 , 5.000 , 0.000
